runId,runtimeVariant,service,workFactor,endpointMode,payloadSize,concurrency,repeat,requests,failures,elapsed,requestsPerSecond,p50,p95,p99,p999,min,max,p50Nanos,p95Nanos,p99Nanos,p999Nanos,minNanos,maxNanos
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,128,1,1,20683,0,5.000266219s,4136.38,232.951µs,317.455µs,435.645µs,976.718µs,69.306µs,3.692187ms,232951,317455,435645,976718,69306,3692187
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,128,1,2,14145,0,5.000637278s,2828.64,281.517µs,680.558µs,1.88236ms,5.984728ms,41.133µs,16.469703ms,281517,680558,1882360,5984728,41133,16469703
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,128,6,1,69043,0,5.003300366s,13799.49,301.308µs,939.172µs,3.800782ms,9.715088ms,43.791µs,22.813153ms,301308,939172,3800782,9715088,43791,22813153
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,128,6,2,45574,0,5.001467805s,9112.13,237.326µs,3.072839ms,7.540813ms,16.076293ms,42.792µs,32.698391ms,237326,3072839,7540813,16076293,42792,32698391
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,128,12,1,63175,0,5.001202608s,12631.96,321.977µs,4.532725ms,10.254775ms,18.280352ms,42.176µs,38.954032ms,321977,4532725,10254775,18280352,42176,38954032
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,128,12,2,64934,0,5.003074857s,12978.82,329.403µs,4.477476ms,9.441529ms,19.395504ms,42.804µs,40.778662ms,329403,4477476,9441529,19395504,42804,40778662
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,128,24,1,69676,0,5.00555211s,13919.74,573.349µs,7.99527ms,15.600092ms,31.227796ms,39.998µs,48.96286ms,573349,7995270,15600092,31227796,39998,48962860
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,128,24,2,88076,0,5.001680945s,17609.28,529.961µs,6.027491ms,11.899699ms,19.633191ms,39.058µs,38.312449ms,529961,6027491,11899699,19633191,39058,38312449
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,128,48,1,86750,0,5.002156911s,17342.52,1.126305ms,11.18131ms,18.154292ms,28.576106ms,37.986µs,47.849297ms,1126305,11181310,18154292,28576106,37986,47849297
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,128,48,2,104966,0,5.001696172s,20986.08,986.856µs,8.980253ms,16.149254ms,31.014792ms,40.368µs,71.582854ms,986856,8980253,16149254,31014792,40368,71582854
